NAME,MSTAR,A,PER,ECC,MASS,R
,msun,au,day,,mjupiter,rjupiter
OGLE-2006-BLG-109L b,0.51,2.30386,1788.5,,0.727,
Kepler-762 b,1.06,0.0483406,3.7705521,0,1,1.131
Kepler-111 c,,0.723521,224.784608,,0.159251,0.651262
Kepler-267 d,,0.182449,28.464515,,0.0171819,0.202516
HD 181720 b,0.92,1.84741,956,0.26,0.37199,
55 Cnc c,0.905,0.237305,44.38,0.07,0.164558,
Kepler-1125 b,0.95,0.130519,17.6700642,0,0.0135358,0.164
Kepler-995 b,0.83,0.170669,28.26731672,0,0.0222358,0.241
HD 156411 b,1.24,1.87545,842.2,0.22,0.732711,
Kepler-1196 b,0.98,0.318069,66.1849031,0,0.0167991,0.199
HATS-3 b,1.209,0.0485119,3.547851,0,1.0735,1.381
Kepler-101 b,,0.0450089,3.487691,,0.115399,0.523686
Kepler-536 b,0.92,0.0284473,1.8270823,0,0.028747,0.277
Kepler-680 b,1.08,0.0479468,3.68992629,0,0.0187628,0.216
91 Aqr b,1.32,0.688457,181.4,0.027,3.07016,
Kepler-362 b,,0.0928099,10.327186,,0.0018494,0.0785083
Kepler-301 b,,0.0361317,2.508553,,0.00829825,0.120439
Kepler-1126 b,0.92,0.433249,108.593329,0,0.0127496,0.154
Kepler-860 b,1.04,0.0587592,5.10137945,0,0.0313841,0.289
Kepler-403 b,,0.0718296,7.031462,,0.00638668,0.111518
Kepler-676 b,0.51,0.0801169,11.59822172,0,0.0275214,0.271
Kepler-1596 b,0.95,0.315387,66.373379,0,0.014034,0.17
Kepler-404 c,,0.117713,14.751166,,0.0127076,0.153448
Kepler-279 b,,0.104337,12.309681,,0.0403249,0.322955
HD 27894 b,0.75,0.122117,17.990999,0.049,0.617925,
Kepler-1256 b,1.17,0.110556,12.4127754,0,0.0115494,0.133
HD 156279 b,0.93,0.494507,131.05,0.708,9.7848,
Kepler-411 c,0.83,0.07255,7.83442788,0,0.0320836,0.292
Kepler-207 d,,0.0636703,5.868075,,0.032872,0.295298
Kepler-502 b,1.15,0.0541085,4.28686431,0,0.0754224,0.426
Kepler-297 c,,0.347807,74.920137,,0.117213,0.58346
Kepler-436 c,0.73,0.115577,16.79713874,0,0.0178026,0.208
Kepler-345 b,,0.0744222,7.415563,,0.00100422,0.0660184
Kepler-1449 b,1.08,0.112305,13.2274528,0,0.0124487,0.15
61 Vir d,0.942,0.474527,123.01,0.35,0.0715929,
Kepler-141 c,,0.0716875,7.010606,,0.00960182,0.125792
Kepler-1399 b,0.97,0.026927,1.63865306,0,0.00648186,0.112
HD 179079 b,1.09,0.119635,14.476,0.115,0.0837774,
Kepler-504 b,0.33,0.060873,9.54927542,0,0.0118667,0.142
Kepler-220 d,,0.180985,28.122397,,0.00271267,0.0874297
OGLE-05-390L b,0.22,2.72349,3500,,0.0173,
WASP-4 b,0.91,0.0230406,1.3382299,0,1.22311,1.341
Kepler-432 c,1.32,1.17816,406.2,0.498,2.36402,
Kepler-141 b,,0.041677,3.107675,,0.000786457,0.0615577
Kepler-1641 b,1.12,0.148109,19.672266,0,0.028747,0.277
Kepler-1026 b,0.79,0.199129,36.5156053,0,0.0165864,0.197
HD 4113 b,0.99,1.27266,526.62,0.903,1.64829,
Kepler-488 b,1.07,0.0427479,3.12082923,0,1,1.409
HD 330075 b,0.7,0.0392074,3.38773,0,0.623724,
Kepler-1029 b,0.82,0.0493183,4.41769648,0,0.00648186,0.112
Kepler-754 b,1.06,0.11898,14.5596237,0,0.0148244,0.179
Kepler-524 c,1.09,0.0307775,1.88897906,0,0.00255759,0.086
Kepler-256 e,,0.0949212,10.681572,,0.0179955,0.209653
HD 104985 b,1.04,0.678014,199.505,0.09,4.9174,
HATS-10 b,1.101,0.0449161,3.312846,0,0.526,0.969
Kepler-189 b,,0.0932453,10.399931,,0.0057099,0.107949
Kepler-691 b,0.53,0.0639541,8.114379,0,0.0154788,0.186
Kepler-101 c,,0.0648349,6.029809,,0.00789025,0.118655
Kepler-653 c,1.02,0.0183692,0.90037648,0,0.00123338,0.07
Kepler-1537 b,0.81,0.0233115,1.4444538,0,0.00518721,0.105
Kepler-750 c,1.15,0.0524304,4.08899022,0,0.0120821,0.145
HD 87883 b,0.803,3.57648,2754,0.53,1.75571,
Kepler-520 c,1.1,0.0607231,5.21104261,0,0.00364938,0.095
WASP-135 b,0.98,0.0243585,1.4013794,0,1.90042,1.3
Kepler-81 c,0.64,0.0885967,12.04,,0.0181548,0.211
Kepler-156 c,,0.123783,15.906801,,0.0202659,0.227496
Kepler-127 d,,0.260742,48.630408,,0.0214091,0.235525
Kepler-657 b,1.01,0.165833,24.54350418,0,0.0377408,0.314
Kepler-1311 b,1.05,0.0994127,11.1726994,0,0.00628541,0.111
HD 10180 g,1.06,1.42271,602,0,0.0673813,
Kepler-1092 b,0.99,0.294279,58.6017925,0,0.015383,0.185
Kepler-1214 b,0.85,0.131197,18.82634264,0,0.0181548,0.211
Kepler-275 c,,0.124722,16.088134,,0.0344212,0.301543
Kepler-482 b,0.75,0.261363,56.35418576,0,0.0181548,0.211
Kepler-1495 b,1.03,0.382908,85.273256,0,0.0257931,0.262
Kepler-201 c,,0.557119,151.884058,,0.0244074,0.25426
WASP-94 B b,1.24,0.0334746,2.00839,0,0.619839,
Kepler-208 c,,0.0747634,7.466623,,0.00915403,0.124008
Kepler-722 c,1.03,0.440295,105.144749,0,0.0240196,0.252
Kepler-1174 b,1.04,0.0718111,6.89225223,0,0.0118667,0.142
Kepler-274 b,,0.100488,11.634788,,0.0115417,0.13739
Kepler-581 b,1,0.23121,40.6069821,0,0.0213319,0.235
Kepler-693 b,0.76,0.110433,15.37563332,0,0.503122,0.908
Kepler-1102 b,0.96,0.266647,51.3285623,0,0.021628,0.237
Kepler-769 c,1.19,0.131614,15.9870174,0,0.0132151,0.16
Kepler-652 b,0.97,0.0502867,4.18200253,0,0.0195285,0.222
Kepler-420 b,0.99,0.381935,86.647661,0.772,1.45,0.94
HD 66428 b,1.061,3.14259,1973,0.465,2.74962,
HD 52265 b,1.17,0.499878,119.29,0.325,1.07139,
HATS-14 b,0.967,0.0381546,2.766741,,1.0682,1.039
Kepler-75 b,0.88,0.0807413,8.884924,0.569,9.98479,1.03
Kepler-326 c,,0.0539767,4.580358,,0.00937625,0.1249
Kepler-554 b,0.93,0.0293274,1.90220856,0,0.0605767,0.383
Kepler-1294 b,0.99,0.463098,115.6862258,0,0.0304768,0.285
Kepler-249 c,,0.0723886,7.113702,,0.0120453,0.134713
Kepler-1282 b,0.92,0.0315297,2.13194651,0,0.0115843,0.138
Kepler-740 b,0.91,0.0444161,3.58410122,0,0.0690043,0.408
Kepler-79 c,1.1,0.183622,27.402,0.03,0.0186,0.339
HD 16417 b,1.115,0.135435,17.24,0.2,0.0669595,
Kepler-251 c,,0.126914,16.514043,,0.0232079,0.247123
Kepler-15 b,1.018,0.0571382,4.942782,0.133933,0.662431,0.96
HD 205739 b,1.22,0.894939,279.8,0.27,1.48708,
Kepler-851 b,0.89,0.078449,8.50699658,0,0.0124487,0.15
Kepler-1342 b,0.93,0.032467,2.21571036,0,0.0123008,0.148
Kepler-302 b,,0.189725,30.184104,,0.0537981,0.362209
Kepler-781 b,0.81,0.101967,13.2140732,0,0.0250657,0.258
Kepler-317 b,,0.0611582,5.524242,,0.0155228,0.186457
Kepler-152 c,,0.387942,88.255055,,0.0184218,0.213222
Kepler-343 b,,0.0844802,8.96855,,0.0186399,0.215006
Kepler-1161 b,0.59,0.0797661,10.71252541,0,0.0158698,0.19
CoRoT-16 b,1.098,0.0617874,5.35227,0.33,0.537982,1.17
HD 216770 b,0.9,0.455837,118.45,0.37,0.646927,
HD 136418 b,1.33,1.29111,464.3,0.255,1.9935,
Kepler-907 b,1.08,0.126784,15.86621821,0,0.00553813,0.107
Kepler-1402 b,0.9,0.0303322,2.03387914,0,0.00111394,0.068
Kepler-59 b,1.04,0.103167,11.8681707,,0.00441201,0.100246
Kepler-98 b,0.99,0.0260305,1.54168,0,0.0111695,0.177536
Kepler-192 b,,0.090395,9.926746,,0.0227766,0.244446
beta Pic b,1.75,8.75626,7154,0.021,9,
Kepler-1259 b,0.8,0.013815,0.66308526,0,0.0101747,0.128
Kepler-202 c,,0.125725,16.282493,,0.0136211,0.165046
Kepler-1142 b,0.97,0.134547,18.3027248,0,0.0109866,0.131
GJ 163 d,0.4,1.03037,603.95116,0.373,0.0926098,
Kepler-339 c,,0.0715337,6.988055,,0.00478497,0.102596
HD 188015 b,1.056,1.19018,461.2,0.137,1.46957,
WASP-59 b,0.719,0.0696866,7.919585,0.1,0.859095,0.775
WASP-54 b,1.213,0.049881,3.6936411,0.067,0.63273,1.653
Kepler-1542 b,0.94,0.0479144,3.95116882,0,0.00111394,0.068
HAT-P-8 b,1.28,0.0449613,3.076337,0,1.29336,1.5
Kepler-446 b,0.22,0.0159282,1.565409,0,0.0115145,0.137
Kepler-1533 b,1.31,0.977788,308.5471,0,0.0363708,0.309
WASP-15 b,1.18,0.0499436,3.7521,0,0.542797,1.379
Kepler-425 b,0.93,0.0464979,3.79701816,0,1,0.978
HD 10180 d,1.06,0.128581,16.3567,0.143,0.0376549,
Kepler-767 b,0.96,0.572614,161.5280101,0,0.121945,0.592
HD 9446 c,1,0.65375,192.9,0.06,1.81548,
Kepler-445 b,0.18,0.022904,2.984151,0,0.0120099,0.144
XO-4 b,1.32,0.05524,4.1250828,0,1.60254,1.33
WASP-48 b,1.19,0.034488,2.143634,0,0.984236,1.67
Kepler-566 b,0.83,0.128317,18.42794624,0,0.0160703,0.192
HD 37124 b,0.85,0.533637,154.378,0.054,0.674371,
Kepler-89 b,1.277,0.0511881,3.743208,0.25,0.0287348,0.1558
WASP-32 b,1.07,0.0390315,2.718661,0,3.45362,1.1
Kepler-265 b,,0.0705628,6.846262,,0.0136944,0.165938
OGLE-TR-211 b,1.33,0.0512842,3.67724,0,0.757277,1.36
gamma Cep b,1.26,1.9793,905.574,0.12,1.51728,
Kepler-325 b,,0.0536941,4.544439,,0.0253561,0.259613
Kepler-11 g,0.961,0.465624,118.3807,0,0.0332233,0.296741
Kepler-256 b,,0.0270005,1.620493,,0.011856,0.14185
Kepler-1182 b,1.04,0.0991034,11.17394617,0,0.0186391,0.215
Kepler-617 b,0.51,0.0221208,1.68269615,0,0.00774372,0.118
Kepler-1035 b,0.98,0.0378236,2.71407755,0,0.00501732,0.104
HD 1605 c,1.31,3.52689,2111,0.098,3.50295,
GJ 86 b,0.796,0.114217,15.76491,0.0416,4.00104,
Kepler-470 b,1.4,0.185532,24.66919569,0,1,1.288
Kepler-1637 b,1.02,0.0658388,6.10960324,0,0.00189081,0.079
Kepler-1346 b,1.14,0.0462418,3.40165668,0,0.0117956,0.141
HR 8799 e,1.516,14.5253,16422,0,7,
HD 8574 b,1.122,0.757141,227,0.297,1.80603,
Kepler-269 c,,0.079115,8.127899,,0.0125062,0.150772
MOA-2007-BLG-192L b,0.084,,,,0.01,
Kepler-250 b,,0.0505253,4.148141,,0.00450004,0.100812
HD 82886 b,1.06,1.58126,705,0.066,1.30477,
HD 179949 b,1.181,0.0439208,3.092514,0.022,0.902075,
Kepler-1167 b,0.79,0.0181392,1.00393374,0,0.0126737,0.153
HD 2952 b,2.54,1.22755,311.6,0.129,1.62021,
Kepler-1063 b,1.09,0.117439,14.07971466,0,0.0115494,0.133
Kepler-169 e,,0.112418,13.767102,,0.0165098,0.196271
MOA-2009-BLG-319L b,0.38,,,,0.157,
Kepler-1340 b,1.27,0.0161473,0.66502692,0,0.0115843,0.138
HIP 14810 c,0.99,0.545404,147.76916,0.153155,1.27518,
Kepler-358 c,,0.373844,83.488369,,0.0244074,0.25426
HD 28678 b,2.03,1.31659,387.1,0.168,1.8997,
WASP-56 b,1.107,0.056145,4.617101,0,0.605385,1.092
Kepler-18 c,0.972,0.0752115,7.64159,0.000338541,0.0544,0.489785
Kepler-215 e,,0.326561,68.16101,,0.0129124,0.156125
Kepler-540 b,1.02,0.610956,172.7049784,0,0.0223911,0.242
HATS-6 b,0.574,0.0362414,3.3252725,0,0.319,0.998
Kepler-230 c,,0.398184,91.773242,,0.0151,0.181997
Kepler-739 b,0.93,0.103068,12.53248465,0,0.0330424,0.296
Kepler-515 b,0.9,0.139053,19.96371318,0,0.0107116,0.13
Kepler-388 b,,0.0422619,3.173315,,0.00137963,0.0722634
Kepler-107 e,,0.117702,14.749049,,0.0360464,0.307788
Kepler-947 b,0.9,0.169908,26.9644317,0,0.0172355,0.203
Kepler-1560 b,1.02,0.0412688,3.03195744,0,0.00189081,0.079
Kepler-1230 b,1.06,0.0923527,9.95661537,0,0.0223911,0.242
Kepler-923 b,1.11,0.0736811,6.93366476,0,0.00890695,0.123
CoRoT-8 b,0.88,0.0633825,6.21229,0,0.216078,0.57
Kepler-723 b,0.92,0.0486188,4.08227507,0,1,1.088
Kepler-844 b,0.59,0.03114,2.61302086,0,0.0124487,0.15
Kepler-1283 b,1.16,0.113375,12.9460978,0,0.014034,0.17
Kepler-1430 b,0.77,0.0326929,2.46050993,0,0.00518721,0.105
Kepler-401 b,,0.115746,14.383035,,0.0126401,0.152556
Kepler-760 c,0.89,0.03437,2.46697439,0,0.0112658,0.132
Kepler-1069 b,0.99,0.161835,23.8990296,0,0.0119381,0.143
Kepler-291 c,,0.0624544,5.700786,,0.0138423,0.167722
Kepler-1324 b,0.78,0.0462676,4.11584468,0,0.0121297,0.135
CoRoT-20 b,1.14,0.0901485,9.24285,0.562,4.24,0.84
Kepler-292 e,,0.10246,11.97901,,0.0218083,0.238201
HD 96167 b,1.31,1.34724,498.9,0.71,0.68457,
HD 43197 b,0.96,0.918027,327.8,0.83,0.596868,
Kepler-1388 c,0.63,0.0525035,5.53608151,0,0.017125,0.202
Kepler-912 b,1.07,0.0372128,2.53475627,0,0.0236826,0.25
Kepler-514 b,1.28,0.0674219,5.65179605,0,0.0126737,0.153
Kepler-998 b,1.12,0.0645018,5.65377733,0,0.0176872,0.207
Kepler-1129 b,1,0.164368,24.3397804,0,0.0261661,0.264
Kepler-1335 b,0.77,0.0609548,6.26406846,0,0.010441,0.129
HD 37605 c,1,3.81754,2720,0.013,3.36552,
Kepler-1601 b,1.04,0.0336339,2.20921951,0,0.00142986,0.073
Kepler-659 b,0.79,0.122745,17.671796,0,0.01966,0.223
Kepler-1332 b,0.95,0.100137,11.87456832,0,0.00866602,0.122
Kepler-81 b,0.64,0.0554099,5.955,,0.0187628,0.216
Kepler-814 b,1.15,0.068804,6.1469851,0,0.0157709,0.189
Kepler-1168 b,0.87,0.272889,55.8226539,0,0.01966,0.223
Kepler-955 b,0.89,0.112106,14.53244172,0,0.0291691,0.279
Kepler-1328 b,1,0.053514,4.52158888,0,0.00266535,0.087
HD 183263 b,1.121,1.49006,626.516,0.35672,3.57445,
Kepler-663 b,0.86,0.0543959,4.99678284,0,0.0208973,0.232
Kepler-624 b,1.1,0.120607,14.58649607,0,0.0175728,0.206
Kepler-1526 b,0.73,0.0437251,3.908632,0,0.0188877,0.217
Kepler-347 c,,0.177529,27.320871,,0.0129124,0.156125
Kepler-699 b,0.81,0.167447,27.80756293,0,1,1.259
Kepler-32 c,0.54,0.0676835,8.7522,0,0.0147699,0.1784
Kepler-23 b,1.11,0.0749015,7.10664,0,0.0139795,0.169356
WASP-23 b,0.78,0.037022,2.9444256,0,0.872226,0.962
Kepler-594 b,0.91,0.1083,13.64618192,0,0.0162741,0.194
11 Com b,2.04,1.17872,326.03,0.231,16.1284,
HD 145377 b,1.12,0.450064,103.95,0.307,5.78201,
Kepler-1554 b,0.84,0.627489,198.088774,0,0.0252452,0.259
Kepler-650 b,1.08,0.0420644,3.03214559,0,0.0261661,0.264
Kepler-289 d,1.08,0.328137,66.0634,0.011,0.012,0.244
Kepler-1429 b,1.05,0.0540966,4.48487493,0,0.00709482,0.115
Kepler-194 c,,0.13095,17.308032,,0.0207641,0.231064
CoRoT-25 b,1.09,0.0577982,4.86069,0,0.27,1.08
Kepler-419 c,1.39,1.68144,675.47,0.184,7.3,
Kepler-332 b,,0.0758257,7.626324,,0.00508144,0.10438
omicron CrB b,2.13,0.826048,187.83,0.191,1.47736,
Kepler-229 c,,0.124621,16.068638,,0.0802152,0.438933
Kepler-954 b,0.82,0.12007,16.78176602,0,0.0176872,0.207
Kepler-1408 b,1.21,0.0433594,2.99793191,0,0.00189081,0.079
Kepler-779 b,0.46,0.0557932,7.09714223,0,0.00215846,0.082
OGLE-TR-132 b,1.305,0.0303507,1.689868,0,1.18,1.2
beta Gem b,2.08,1.75739,589.64001,0.02,2.75822,
Kepler-633 b,1.02,0.0820733,8.50340718,0,0.0120821,0.145
Kepler-1159 b,1.19,0.166307,22.70816791,0,0.0181548,0.211
Kepler-1443 b,1.19,0.0373628,2.41811321,0,0.00266535,0.087
Pr 201 b,1.234,0.0565986,4.4264,0,0.540155,
Kepler-541 b,1.41,0.0648523,5.08005848,0,0.0340314,0.3
Kepler-937 c,1.15,0.587421,153.343364,0,0.021778,0.238
Kepler-625 c,1.04,0.0513318,4.1653651,0,0.00351465,0.094
WASP-52 b,0.87,0.0271336,1.7497798,0,0.457165,1.27
Kepler-953 c,0.95,0.0839169,9.10967112,0,0.0053608,0.106
Kepler-337 c,,0.0889716,9.693201,,0.0151834,0.182889
Kepler-213 b,,0.0356868,2.46236,,0.0120479,0.144527
Kepler-386 c,,0.168189,25.193458,,0.0117926,0.140958
Kepler-1186 b,0.95,0.12255,16.07677615,0,0.0167991,0.199
Kepler-927 b,0.99,0.0851117,9.1149903,0,0.0126737,0.153
Kepler-660 b,0.75,0.078486,9.27358194,0,0.020474,0.229
Kepler-1385 b,1.15,0.0415895,2.88879862,0,0.00164848,0.076
47 UMa b,1.063,2.10149,1078,0.032,2.54589,
HD 240210 b,1.25,1.33364,501.75,0.15,7.28868,
Kepler-1255 b,1.08,0.220101,36.2919336,0,0.0176872,0.207
Kepler-804 c,1.01,0.0890131,9.65185017,0,0.00468851,0.102
Kepler-906 b,1.06,0.239949,41.6979976,0,0.0156727,0.188
Kepler-304 b,,0.0433417,3.295709,,0.0245625,0.255152
Kepler-149 d,,0.576836,160.018032,,0.0504114,0.353288
Kepler-1625 b,0.96,0.84075,287.378949,0,0.123396,0.541
Kepler-77 b,0.95,0.0450195,3.57878087,0,0.430957,0.96
Kepler-719 b,0.99,0.0570893,5.00731778,0,0.4002,0.76
HD 109749 b,1.21,0.0629198,5.24,0,0.27467,
Kepler-1455 b,0.62,0.224301,49.276764,0,0.0161718,0.193
Kepler-775 b,0.92,0.018714,0.97486893,0,0.0053608,0.106
HD 45364 c,0.82,0.897549,342.85,0.0974,0.658513,
Kepler-55 d,,0.0332158,2.211099,,0.011856,0.14185
Kepler-685 b,1.11,0.0280141,1.6255222,0,1,0.944
Kepler-500 b,1.02,0.0821049,8.5083244,0,0.0206139,0.23
Kepler-327 b,,0.0365246,2.549575,,0.00422638,0.0990276
Kepler-1162 b,0.89,0.191967,32.5637069,0,0.0165864,0.197
Kepler-721 b,0.82,0.0563265,5.39202539,0,0.0214793,0.236
WASP-50 b,0.892,0.0294714,1.9550959,0.009,1.47244,1.153
Kepler-1540 b,0.74,0.443519,125.4131177,0,0.0195285,0.222
HD 11506 c,1.24,0.774655,223.6,0.24,0.36,
Kepler-607 b,0.84,0.0136874,0.6381632,0,0.0018073,0.078
Kepler-1317 b,0.83,0.0126273,0.56887443,0,0.0116544,0.139
Kepler-1507 b,0.89,0.119784,16.0506213,0,0.00157306,0.075
Kepler-1384 b,0.78,0.111331,15.36262753,0,0.0142915,0.173
Kepler-217 d,0,0,3.88689525,0,0.00774372,0.118
Kepler-1007 b,0.73,0.0527894,5.18500207,0,0.0101747,0.128
HD 159243 c,1.125,0.804743,248.4,0.075,1.9,
Kepler-1477 b,0.81,0.0932443,11.55530021,0,0.00518721,0.105
Kepler-87 c,1.1,0.67057,191.2318,0.039,0.0201366,0.549
Kepler-105 c,,0.0724716,7.125939,,0.0119837,0.143635
WASP-98 b,0.69,0.0356868,2.96264,0,0.83,1.1
Kepler-1547 b,1.12,0.0159157,0.69297968,0,0.00197713,0.08
Kepler-195 c,,0.205786,34.096863,,0.011604,0.138282
GJ 3470 b,0.541,0.0356088,3.336649,0,0.0440093,0.374365
K2-22 b,0.6,0.00867627,0.381078,,,
Kepler-696 b,1.06,0.0518657,4.19042557,0,0.136415,0.548
Kepler-1133 b,0.93,0.0976404,11.55562343,0,0.0145548,0.176
Kepler-290 c,,0.216407,36.77031,,0.0222169,0.240878
Kepler-801 b,0.67,0.0868408,11.41928253,0,0.0147338,0.178
Kepler-334 d,,0.167766,25.09849,,0.00960182,0.125792
Kepler-1620 b,1.15,0.447475,101.951829,0,0.0120099,0.144
Kepler-1644 b,0.89,0.143703,21.0907758,0,0.0138656,0.168
Kepler-273 c,,0.0783802,8.014927,,0.0146122,0.176644
Kepler-789 b,1.01,0.0826682,8.63847725,0,0.0157709,0.189
Kepler-625 b,1.04,0.0776648,7.75192492,0,0.0147338,0.178
eta Cet c,1.7,1.91985,744.5,0.025,3.28703,
Kepler-266 b,,0.0689878,6.61833,,0.0194307,0.221251
Kepler-641 b,1.02,0.0883024,9.48961571,0,0.0136174,0.165
HD 96127 b,0.91,1.42112,647.3,0.3,4.00701,
Kepler-223 b,,0.0742116,7.384108,,0.0125062,0.150772
HD 17156 b,1.285,0.163197,21.21663,0.6819,3.30275,1.02
Kepler-1038 b,0.87,0.523825,148.4603382,0,0.038021,0.315
Kepler-137 c,,0.138056,18.735753,,0.0138423,0.167722
Kepler-990 b,1.05,0.0918185,9.91723428,0,0.0208973,0.232
Kepler-116 c,,0.108599,13.07163,,0.0174811,0.205192
Kepler-1137 b,1.5,0.185991,23.9210791,0,0.0164814,0.196
Kepler-117 b,,0.138351,18.795952,,0.194248,0.696762
Kepler-1264 b,0.99,0.0190938,0.96852602,0,0.00518721,0.105
Kepler-513 b,1.02,0.185365,28.86235584,0,0.0164814,0.196
HAT-P-44 b,0.942,0.0507459,4.301219,0.272,0.352,1.242
Kepler-381 c,,0.110364,13.391635,,0.00436179,0.0999197
HD 16760 b,0.78,1.08727,465.1,0.067,13.2921,
HD 30562 b,1.277,2.34083,1157,0.76,1.33254,
Kepler-354 d,,0.163783,24.209842,,0.00621274,0.110625
Kepler-332 c,,0.124244,15.995622,,0.00396389,0.0972433
Kepler-46 b,0.902,0.1969,33.60134,0.01,0.314805,0.808
Kepler-1215 b,0.95,0.0544938,4.76703963,0,0.00590412,0.109
Kepler-920 b,0.89,0.0657805,6.53192704,0,0.0187628,0.216
WASP-100 b,1.57,0.0457351,2.849375,0,2.03,1.69
Kepler-1086 b,0.7,0.122792,18.78425728,0,0.0190136,0.218
Kepler-1465 b,0.75,0.178579,31.8277111,0,0.0130579,0.158
epsilon CrB b,1.44,1.23696,417.9,0.11,6.04937,
omicron UMa b,3.09,3.94973,1630,0.13,4.09607,
Kepler-367 b,,0.22049,37.815724,,0.00730238,0.115978
TrES-2 b,0.983,0.0355765,2.47063,0,1.20071,1.224
Kepler-235 d,,0.144489,20.060548,,0.0151834,0.182889
Kepler-282 c,,0.111718,13.638723,,0.00554835,0.107057
Kepler-614 b,0.85,0.107866,14.03491514,0,0.0183949,0.213
Kepler-1018 b,0.91,0.254302,49.1013514,0,0.0206139,0.23
Kepler-799 b,0.95,0.502439,133.4605235,0,0.13484,0.614
Kepler-857 b,0.99,0.378116,85.35129427,0,0.130623,0.607
Kepler-979 b,0.87,0.0752791,8.0880135,0,0.0225477,0.243
HD 11755 b,0.9,1.08513,433.7,0.19,6.55071,
HD 102195 b,0.87,0.0479747,4.113775,0,0.452799,
Kepler-1320 b,0.8,0.0165366,0.86838653,0,0.0125983,0.152
Kepler-432 b,1.32,0.301404,52.501129,0.5134,5.41,1.145
Kepler-855 b,1.03,0.0783093,7.8866311,0,0.372141,0.745
Kepler-1600 b,0.86,0.987284,386.370548,0,0.0291691,0.279
Kepler-324 c,,0.271972,51.805612,,0.0296032,0.281024
Kepler-1189 b,1.11,0.0492454,3.78858982,0,0.0130579,0.158
HD 75289 b,1.187,0.047858,3.509267,0.034,0.46004,
Kepler-394 c,,0.103323,12.130686,,0.0123078,0.148095
Kepler-1370 c,1.19,0.0790483,7.44142113,0,0.00668223,0.113
Kepler-385 c,,0.119895,15.163161,,0.0275635,0.271211
HD 185269 b,1.28,0.0765701,6.8378503,0.295952,0.954212,
WASP-7 b,1.2,0.0604573,4.954658,0,0.919279,0.915
WASP-41 b,0.93,0.0402101,3.052404,0,0.939101,1.18
BD -10 3166 b,0.92,0.0437823,3.48777,0.019,0.429903,
HD 190360 b,0.983,3.97285,2915.0369,0.313105,1.53512,
HAT-P-13 c,1.22,1.22574,446.27,0.6616,14.2696,
Kepler-304 c,,0.0596111,5.315946,,0.0162325,0.193594
Kepler-303 b,,0.0304113,1.937055,,0.00192504,0.0794005
Kepler-1431 b,1.03,0.0642857,5.86601526,0,0.0109866,0.131
Kepler-1163 b,1.22,0.0699509,6.11786898,0,0.00325512,0.092
GJ 317 b,0.24,0.953099,692,0.11,1.26045,
Kepler-526 b,1.15,0.0635655,5.45849832,0,0.0147338,0.178
Kepler-591 b,0.97,0.363183,81.1694299,0,0.0345375,0.302
HD 37605 b,1,0.283337,55.01307,0.6767,2.80174,
WASP-44 b,0.951,0.0347371,2.4238039,0,0.889836,1.14
Kepler-260 c,,0.351296,76.050178,,0.0128437,0.155232
Kepler-602 b,1.08,0.123667,15.28469497,0,0.0154788,0.186
Kepler-286 c,,0.0448402,3.468095,,0.00871939,0.122223
Kepler-1023 b,0.93,0.299693,62.1387714,0,0.0213319,0.235
Kepler-1362 b,0.8,0.48095,136.205626,0,0.0208973,0.232
Kepler-708 b,0.97,0.0417873,3.16789194,0,0.0256089,0.261
CoRoT-12 b,1.078,0.0401409,2.828042,0.07,0.91918,1.44
CoRoT-1 b,0.95,0.0253191,1.5089557,0,1.02979,1.49
HD 125612 c,1.1,0.0522124,4.15474,0.27499,0.0580667,
Kepler-1202 b,1.03,0.185207,28.6851324,0,0.0257931,0.262
Kepler-753 b,0.68,0.0552213,5.74772501,0,0.014034,0.17
Kepler-267 b,,0.0438489,3.353728,,0.0146122,0.176644
Kepler-112 c,,0.182918,28.574263,,0.0185304,0.214114
Kepler-1134 b,0.84,0.12272,17.13263989,0,0.0214793,0.236
GJ 581 b,0.31,0.0406125,5.36865,0.031,0.0499019,
HD 75784 b,1.41,6.45931,5040,0.36,5.6,
Kepler-622 b,0.64,0.0992806,14.28226676,0,0.0158698,0.19
Kepler-173 b,,0.0514597,4.263742,,0.00711292,0.115086
HD 102117 b,1.083,0.152077,20.8133,0.121,0.169756,
Kepler-446 c,0.22,0.0247723,3.036179,0,0.00452953,0.101
Kepler-301 c,,0.0603792,5.419026,,0.00829825,0.120439
Kepler-1114 b,0.87,0.113504,14.97435694,0,0.00819664,0.12
Kepler-1154 b,1.26,0.0633282,5.1856142,0,0.017919,0.209
Kepler-1059 b,0.75,0.043027,3.76419105,0,0.0127496,0.154
HD 189733 b,0.806,0.0309953,2.21857567,0,1.1436,1.138
HD 108863 b,2.08,1.45325,443.4,0,2.76572,
Kepler-582 b,0.93,0.133586,18.49235668,0,0.0418568,0.328
Kepler-629 b,0.93,0.0714831,7.2385854,0,0.00890695,0.123
HD 10442 b,1.56,2.33538,1043,0.11,2.1,
Kepler-404 b,,0.101608,11.829851,,0.00674351,0.113302
Kepler-285 c,,0.0659546,6.186676,,0.00436179,0.0999197
Kepler-174 c,,0.243919,44.000529,,0.0115291,0.132929
Kepler-286 b,,0.0289196,1.796302,,0.00621274,0.110625
Kepler-1213 b,1.14,0.0625366,5.34982412,0,0.0053608,0.106
